,Unit,File name,File timestamp,Start timestamp,Stop timestamp,Start hop,Stop hop,MFCC #00,MFCC #01,MFCC #02,MFCC #03,MFCC #04,MFCC #05,MFCC #06,MFCC #07,MFCC #08,MFCC #09,MFCC #10,MFCC #11,MFCC #12,ΔMFCC #00,ΔMFCC #01,ΔMFCC #02,ΔMFCC #03,ΔMFCC #04,ΔMFCC #05,ΔMFCC #06,ΔMFCC #07,ΔMFCC #08,ΔMFCC #09,ΔMFCC #10,ΔMFCC #11,ΔMFCC #12
574,unit02,20151121221103,1448161863,1448175600,1448182800,1717125,2617125, -2.311079264, 21.668632507,-17.253139496,  0.670139372,  0.272006840,  8.082763672, 10.180294037, 11.588117599, -4.624578476,  3.707898378,  3.113433599, -5.836366653, -5.095636845, -2.205597639, -1.612765193,  0.840381682, -0.803841710,  0.866069376, -0.748760164,  0.670565307, -0.592114866,  0.188216686, -0.051479213,  0.189425960, -0.251348704, -0.198168948
575,unit02,20151121221103,1448161863,1448182800,1448190000,2617125,3517125, -2.403873205, 22.144277573,-16.495119095,  0.841235161,  1.137230873,  9.162107468, 10.948284149, 12.312519073, -4.086318493,  4.458358288,  4.000626087, -5.190886497, -4.597895622, -2.317966461, -0.766430140,  0.728348374, -1.378993750,  0.647937894, -0.190870374,  0.729408860, -0.494398743,  0.296624988, -0.541257858,  0.943199694, -0.056053244,  0.422679126
576,unit02,20151121221103,1448161863,1448190000,1448197200,3517125,4417125, -2.551162004, 21.537418365,-14.542799950,  1.312797666,  2.263143301, 10.687353134, 12.396908760, 13.117859840, -2.991719961,  5.581538200,  4.861279011, -4.244053841, -3.544007778, -1.623087406, -1.409546137,  0.600789964, -0.689074099,  0.388567120, -0.675281286,  0.462234676, -0.518505454,  0.653128088, -0.098224789,  0.014062755, -0.836805642,  0.614252329
577,unit02,20151121221103,1448161863,1448197200,1448204400,4417125,5317125, -2.579521179, 22.201845169, -9.338776588,  2.233401775,  1.625285149, 10.016655922, 11.497421265, 12.570363045, -2.925616980,  5.035908699,  4.915311337, -3.774734259, -3.176030159, -3.039867640, -1.425409555,  0.663069427, -1.141456962,  1.035806298, -0.725390255,  0.849062622, -0.472165585,  0.616205275, -0.270500869,  0.813478351, -0.708938956,  0.031800948
578,unit02,20151121221103,1448161863,1448204400,1448211600,5317125,6217125, -3.059537649, 30.189214706, -2.403712988,  2.917397261,  4.402379036, 12.778199196, 14.016606331, 13.531945229,  0.371871591,  6.691151619,  6.994714737, -1.500212789, -1.696506619, -2.431534767, -0.868004739,  1.141211510, -0.609934866, -0.152677894, -1.729993820,  0.626603425, -0.895865440,  0.708015740, -0.159632176,  0.729317963, -0.699781597,  0.112380594
579,unit02,20150825002402,1440476642,1440482400,1440489600,0719750,1619750, -2.944202900,-15.008615494, 27.991050720, 23.896896362,  4.432681084, 10.676562309, -9.160919189, 40.311862946,-18.847198486,  2.857904911, 23.620040894, -4.538193703,  0.662103057, -0.994896114, -1.837625623, -0.750807166,  1.120763063, -1.907694697,  0.502215683,  2.544835806, -1.960826874,  1.785370111,  0.355759263, -1.624054074,  1.450534821, -0.343357891
580,unit02,20150825002402,1440476642,1440489600,1440496800,1619750,2519750, -3.011516333,-12.751521111, 33.413051605, 23.483589172,  3.635955572, 13.688551903,-13.594807625, 37.454658508,-11.971362114, -1.071684122, 22.745851517, -1.624139309,  0.013851554, -0.381841868, -1.521879792, -0.733395576,  1.799232364, -1.910735011,  0.196024150,  1.663513660, -3.245316505,  1.960559607,  0.464924157, -1.561236739,  1.182181358, -0.190453291
581,unit02,20150825002402,1440476642,1440496800,1440504000,2519750,3419750, -3.126442671, -4.355965614, 41.736915588, 17.397377014, -2.589438677, 23.626274109,-16.432443619, 28.630977631, -3.338409185,  0.646932364, 17.585937500, -1.560210228,  3.052877426,  0.196804866, -1.331318378, -0.746301174,  1.310046911, -1.601554871, -0.054067537,  1.536685109, -2.768020391,  1.898955822, -0.266449481, -0.715660691,  1.085452199,  0.460430264
582,unit02,20150825002402,1440476642,1440504000,1440511200,3419750,4319750, -3.183886051,  5.835546970, 40.384418488, 12.998788834, -6.674792767, 28.282579422,-13.176651001, 22.800981522,  0.260206521,  1.201324463, 15.590213776, -3.038443804,  5.055765152, -0.089295015, -1.202317357, -0.928947747,  1.041761041, -0.227170646, -0.884888589,  1.363302231, -2.363541365,  0.815770447, -0.652004838, -0.850245357,  1.135563016,  0.098576322
583,unit02,20150917234102,1442547662,1442548800,1442556000,0142250,1042250, -2.670830488,-26.436840057, -1.641329288, 29.118980408, -7.331549644,  7.577686787, 22.101129532, 17.163740158,-20.454317093, 27.127731323,  4.353836060, -8.172355652, 17.447580338, -3.925288916, -1.579101324,  1.202060819, -1.011884689,  0.379770786,  0.345493376,  0.326906294,  0.197733521, -0.327313006, -0.425764531, -0.237278089,  0.055707652, -0.125498593
584,unit02,20150917234102,1442547662,1442556000,1442563200,1042250,1942250, -2.875520706,-22.586294174,  8.105237007, 33.172985077, -1.043968081,  4.101300716, 10.982501984, 31.082611084,-24.783386230, 16.672040939, 17.585563660,-11.305565834,  9.887524605, -4.320157051, -0.733271301,  3.279768467,  0.354890049,  0.037181687, -0.168354198,  0.549681365, -0.604433239, -0.570527673, -0.141482785, -0.275209397,  0.403063059, -0.616364658
585,unit02,20150917234102,1442547662,1442563200,1442570400,1942250,2842250, -2.984551430,-16.682250977, 10.107849121, 31.669729233,  6.182534218,  6.916249275, -2.333408594, 38.462844849,-18.617069244,  0.971247435, 24.809528351, -5.417839050,  1.430375576, -1.842485547, -2.247220039,  1.186317444,  1.020240068, -1.589828014, -0.521643937,  1.110209942, -2.020821333,  0.807474911,  0.316677868, -0.632550716,  0.762067199, -0.767719626
586,unit02,20150917234102,1442547662,1442570400,1442577600,2842250,3742250, -2.864927292,-13.553607941,  0.076444089, 28.468582153,  4.678426743,  8.994876862,  3.738340855, 34.336666107,-15.412293434,  0.189251691, 23.446352005, -6.400970459, -0.257837445, -2.338590622, -1.659878373,  2.247404575,  0.356610566, -0.347948909, -0.074810661,  0.629215121, -0.428035825,  0.471598625, -0.232198074, -0.858518481,  0.770063937, -1.070303679
587,unit02,20150917234102,1442547662,1442577600,1442584800,3742250,4642250, -3.074327707, -3.492172480, 12.971610069, 21.880109787,  0.059569340, 19.614767075, -2.193824291, 30.788085938,-10.825787544,  0.280975908, 20.132755280, -6.749826431,  3.188102245, -1.505818486, -1.604328275,  0.541898251,  0.073194109, -1.550676942, -0.243489504,  0.820683539, -2.148867130,  1.292228937,  0.356248796, -0.296089470,  0.888350248,  0.374160260
588,unit02,20150821003003,1440131403,1440136799,1440143999,0674500,1574500, -2.846667767,-15.766589165, 25.729013443, 10.380716324,  5.265846729,  0.091978841,  5.986569405, 29.298145294,-21.992275238, 12.950383186,  7.548335075, -7.347440720,  6.813299656, -1.257508516, -0.311106086, -0.660390019,  0.088834114, -0.066747002,  0.484865010,  0.787419498, -1.419760227, -0.122415014, -0.032621827, -0.382544011,  0.929908931,  0.588082314
589,unit02,20150821003003,1440131403,1440143999,1440151199,1574500,2474500, -2.917537212,-19.060163498, 36.395458221,  5.546463490,  6.705747604,  7.915800571, -3.784446716, 31.399749756,-20.740594864,  8.675371170, 10.546552658, -4.060130596,  4.689216137,  1.230479479, -1.088683009, -2.815620661,  1.767261028, -0.811837733,  0.519131780,  1.607413054, -3.394274712,  0.781800270,  1.684832811, -1.279684186,  1.133767605,  0.726848662
590,unit02,20150821003003,1440131403,1440151199,1440158399,2474500,3374500, -2.980873108,-16.178146362, 40.587177277,  5.924496651,  0.217881411, 18.761716843,-11.305023193, 29.375898361,-15.612709999,  6.405832291, 10.472438812, -4.256983280,  6.206781864, -0.822579026, -1.645006657, -2.119235516,  2.380623817, -0.938630700,  0.522538960,  2.359803438, -2.815590620,  0.945559323,  1.082910657, -1.379550695,  1.296081424,  0.744616866
591,unit02,20150821003003,1440131403,1440158399,1440165599,3374500,4274500, -2.975977421,-10.532029152, 32.810394287,  8.943031311, -3.511110067, 19.686819077, -9.263488770, 29.069381714,-13.986943245,  5.238429070, 10.126965523, -4.822340012,  6.085294724, -0.995140672, -1.143386483, -1.308823466,  2.120176315, -1.736214757,  0.253802687,  1.686948419, -2.056173086,  1.104856253,  0.907698691, -1.460253716,  1.330260873,  0.082102180
592,unit02,20151112221803,1447384683,1447390800,1447398000,0764625,1664625, -3.122316599, 37.113399506,  9.292007446, 11.164435387,  0.363619417,  4.455393314, 13.340391159, 13.261671066,  0.085931838,  6.734537601,  9.363996506,  2.802062273,  0.719240069, -2.456797123, -1.435751319,  1.129691839, -0.441518277,  0.597517073, -1.121858120,  0.784553051, -0.527333319,  0.724828541, -0.863844693,  0.079064943, -0.326666981,  0.037991948
593,unit02,20151112221803,1447384683,1447398000,1447405200,1664625,2564625, -2.887914658, 24.447149277,  4.998996735,  7.951662540, -1.545386791,  7.748287201, 14.809556007, 13.573073387, -0.918934882,  5.900625706,  8.010213852,  1.576063871, -1.259812593, -2.243888140, -0.457148850,  0.470277727, -0.823340058,  0.661562324, -0.749235630,  0.131591335, -0.780130148,  0.472356856, -0.466588497,  0.711073756, -0.000667164,  0.557452381
594,unit02,20151112221803,1447384683,1447405200,1447412400,2564625,3464625, -2.922196388, 23.132762909,  5.363491058,  8.735622406, -1.301375866,  8.861372948, 15.202282906, 13.386410713, -0.374042213,  5.469902992,  6.977391243,  0.964278817, -1.613798141, -2.073734999, -0.377237946,  1.147184610, -1.193503976,  0.446903914, -0.717512965,  0.505197048, -0.363429308,  0.398513317, -0.576857686,  0.607357085, -0.150933221,  0.426363707
595,unit02,20151112221803,1447384683,1447412400,1447419600,3464625,4364625, -2.956238985, 24.198488235,  4.698566437,  8.172402382, -0.674468815,  9.657306671, 15.543144226, 13.369762421, -0.744209528,  5.044731140,  6.758338928,  0.990983009, -1.544536114, -1.754508972, -0.588661432,  0.308309615, -0.776010215,  0.584496498, -0.916397929,  0.184110776, -0.441548109,  0.565973997, -0.667001724,  0.183882833,  0.026169810,  1.106636524
596,unit02,20151112221803,1447384683,1447419600,1447426800,4364625,5264625, -2.807711124, 19.077762604,  1.013396740,  6.565733910, -1.980581641, 10.238753319, 15.960035324, 14.496214867, -1.502010584,  5.093508720,  7.005666733,  0.609094918, -2.214164972, -2.218164682, -0.732541621,  0.911571980, -1.148960471,  0.295865238, -0.496371627,  0.629151881, -0.121675402,  0.682130635, -0.639483392,  0.234176368, -0.715093791,  0.394451261
597,unit02,20151112221803,1447384683,1447426800,1447434000,5264625,6164625, -2.844241858, 23.623191833,  0.765392423,  5.373139858, -1.190628052, 10.005136490, 15.725673676, 13.559314728, -1.570335269,  4.930758953,  6.236655235,  0.217461020, -2.191801071, -3.305265903, -0.979663908,  1.263786554, -0.294225872,  0.400530219, -0.016645873,  0.553053200, -0.817126870,  0.346057385, -1.216834545,  0.459717989, -0.287316352,  0.443839282
598,unit02,20151019224703,1445309223,1445313599,1445320799,0547000,1447000, -2.136070490, -8.869740486,-17.322248459,  3.996771574, -2.813909054,  9.738868713, 16.025659561, 13.595465660, -1.276926279,  5.237986565,  6.283322811, -2.315103531, -1.778395891, -1.351929426, -0.364385813,  0.335242897, -0.384989947, -0.606594861, -0.803889215,  0.980698407,  0.177762121, -0.472606838, -0.165162742,  0.478999943, -0.367343843, -0.263142169
599,unit02,20151019224703,1445309223,1445320799,1445327999,1447000,2347000, -2.267385483, -4.518169403,-15.532906532,  4.785519123, -0.562612653,  9.322476387, 15.427363396, 13.345481873, -1.671328425,  6.773689270,  5.850218296, -2.373427391, -0.374765456, -3.818998814, -0.041119915,  0.509601653, -1.268723965,  0.654768586,  0.047110908, -0.341814846, -0.181423038,  0.258262008, -0.218246549,  0.635749698,  0.472879499,  0.123291358
600,unit02,20151019224703,1445309223,1445327999,1445335199,2347000,3247000, -3.267396927, 24.416501999,  8.191243172, 14.787952423,  7.925957203, 10.111476898, 12.727467537, 10.165284157,  0.586068690,  7.156136990,  7.620710373,  1.662822485,  2.101439476, -1.381851912, -0.575342000,  0.535094142, -0.882107854,  0.658759177, -0.557319522,  0.750306308, -0.546828151,  0.711381793, -0.301438838,  0.478615761, -0.671627939,  0.371039927
601,unit02,20151019224703,1445309223,1445335199,1445342399,3247000,4147000, -2.978015661, 15.472885132, -0.735637367, 13.223457336,  5.341804981, 10.168130875, 15.016882896, 12.580225945, -0.449156463,  7.921499252,  7.773776531, -0.105401196,  1.377702475, -2.081995726,  0.159518152,  0.686931431, -1.238320708,  0.184775278, -0.412794113,  0.238843754, -0.610283256, -0.177995965, -0.267369241, -0.082016438, -0.490881056,  0.465513587
602,unit02,20151019224703,1445309223,1445342399,1445349599,4147000,5047000, -3.142832041, 23.074108124,  6.486693382, 15.933138847,  5.433230400,  8.456312180, 13.275120735, 11.596995354, -0.225055143,  8.245064735,  8.256651878,  0.636587501,  1.882993460, -2.617606401, -0.571870685,  1.130149364, -0.539339185,  0.431735098, -0.714218855, -0.117902331, -0.404473007,  0.557857394, -0.575612187,  0.480018109, -0.822288275,  0.137631699
603,unit02,20151019224703,1445309223,1445349599,1445356799,5047000,5947000, -3.146533489, 24.364339828,  6.980692387, 15.015251160,  4.905810833,  8.567996025, 13.229002953, 11.550699234, -0.330923319,  7.687620163,  7.620603085,  0.326406986,  1.838717461, -2.042319298, -1.477338195,  1.022894382, -1.321682215, -0.249237105, -0.900508046,  0.744013309, -0.374457479,  0.885021150, -0.381798565, -0.212085798, -0.796037197,  1.149656415
604,unit02,20151020224604,1445395564,1445400000,1445407200,0554500,1454500, -3.349436283, 33.282154083, 23.003644943, 17.411102295, -1.813952208, 11.177046776,  4.179799080,  9.824931145,  8.303138733,  1.273782253, 12.627415657,  2.881915808,  2.245831966, -1.318130136, -0.397634566,  0.615583003, -0.733844280,  1.185154676, -0.904364288, -0.183457747, -1.076013923,  0.669627547, -0.674210846,  0.755298436, -0.530185223,  0.105982982
605,unit02,20151020224604,1445395564,1445407200,1445414400,1454500,2354500, -3.411050797, 32.826225281, 25.066379547, 18.143705368,  1.310134292, 11.393019676,  3.135286093,  8.531722069,  7.183427811,  3.090198994, 11.970129967,  2.510043621,  2.862610340, -2.020290375, -0.879530489,  0.289402783, -1.405843258,  0.750406325, -0.699797451,  0.972496212, -1.023681283,  0.239869654, -0.646025121,  0.915826023, -0.322986424,  0.875545144
606,unit02,20151020224604,1445395564,1445414400,1445421600,2354500,3254500, -3.444772243, 32.127239227, 27.325210571, 19.354722977,  1.593001127, 11.218123436,  1.777747035,  7.942473888,  8.552574158,  4.182828426, 11.675464630,  2.209864855,  2.464709282, -1.234907269, -0.659796178, -0.247818649, -1.045219064,  0.615074515, -0.636123717,  0.890754521, -0.555648685,  0.500876546, -0.673380077,  0.620758891, -0.145909876,  0.296860754
607,unit02,20151020224604,1445395564,1445421600,1445428800,3254500,4154500, -3.440714359, 32.669857025, 26.722013474, 19.474418640,  2.020700216, 11.119749069,  2.151728392,  6.938781738,  9.043278694,  4.599598408, 11.131105423,  2.614091396,  1.430534720, -0.871168971, -0.476402432, -0.264425844, -2.035768747,  1.289492488, -0.285030633,  0.580800593, -0.603971660,  0.597252309, -0.273402005,  0.423027188, -0.388128459,  0.718323588
608,unit02,20151020224604,1445395564,1445428800,1445436000,4154500,5054500, -3.331336975, 32.980388641, 19.325950623, 17.952779770,  3.813856363,  8.827784538,  6.585099220,  7.279095173,  5.025247574,  6.729490757, 10.305433273,  2.626212835,  1.131866217, -1.973385215, -1.377040863,  0.426190555, -0.850481689,  0.545049310, -1.029226661,  1.290850401, -0.075069919,  0.633850634, -1.116139293, -0.052727859, -0.415936947,  0.306228042
609,unit02,20151020224604,1445395564,1445436000,1445443200,5054500,5954500, -2.870134354, 19.900894165,  4.031893730, 13.618269920,  2.504889727,  8.878664970, 11.366074562, 11.161936760,  0.585164785,  6.760180950, 10.337883949,  1.776056528,  2.560303211, -1.765868902, -1.551896691,  1.947447658, -0.334163159,  0.906009316, -0.644757867,  0.177702308, -1.110541821,  0.668812931, -0.674626946,  0.059323944, -1.083943963,  0.364586920
610,unit02,20150827002002,1440649202,1440655200,1440662400,0749750,1649750, -3.038162231,-15.970037460, 22.798744202, 25.359020233,  6.534941196, 13.629591942,-11.955268860, 39.275768280, -9.858113289, -3.801488161, 22.280796051,  1.100117803,  0.961236060, -0.286923349, -1.236987114,  0.225872487,  1.198004484, -1.169327259, -0.501741529,  0.958003461, -3.175332308,  2.047912598, -0.079450347, -1.364602208,  0.574519932,  0.222753868
611,unit02,20150827002002,1440649202,1440662400,1440669600,1649750,2549750, -3.076120853,-13.142680168, 23.797372818, 26.196416855,  8.332821846, 16.421556473,-13.810112953, 34.306594849, -7.487105370, -4.571211338, 21.183477402,  1.950658441,  0.247762993, -1.861165404, -0.378386259,  0.275857300,  0.067842491, -1.415976644,  0.040804513,  1.104777455, -1.812129498,  1.515263081, -0.093900360, -0.781938970,  1.023471236, -0.376423240
612,unit02,20150827002002,1440649202,1440669600,1440676800,2549750,3449750, -3.108705997,-12.687090874, 26.712121964, 23.281568527,  7.313982964, 21.244359970,-14.843074799, 31.353904724, -5.771519661, -3.714051723, 18.155681610,  2.602963686,  1.364378691, -0.262361139, -1.917191386, -0.229679704,  1.116941333, -1.408681273, -0.552086294,  1.471376181, -1.859660983,  1.338434696,  0.037976135, -0.764262199,  0.595151842, -0.022531308
613,unit02,20150827002002,1440649202,1440676800,1440684000,3449750,4349750, -3.095106840, -4.303492069, 26.418010712, 14.915821075, -1.031333685, 28.200284958, -7.394876003, 23.666288376, -4.805055618,  2.361251593, 15.720655441, -2.413227558,  3.173560858, -1.761065364, -0.330947816, -0.036418565,  0.765187860, -0.260944515, -0.046329401,  0.775024891, -2.003347635,  0.818314850, -1.031428337, -0.305655599,  1.177949190, -0.020241274
